22.5911 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1366, 768]. Using actual size
99.9068 	DATA 	round 1 - trial 36 - throw: 3to2 - FBALL
100.0657 	DATA 	Keypress: b
100.3139 	DATA 	Keypress: b
100.6706 	DATA 	PLAYER HAS BALL
101.3126 	DATA 	Keypress: b
101.3129 	DATA 	PLAYER THROWS TO 1 - RT 0.6423
101.3129 	DATA 	round 1 - trial 37 - throw: 2to1 - FBALL
101.5699 	DATA 	Keypress: b
104.5023 	DATA 	Keypress: c
104.7018 	DATA 	round 1 - trial 38 - throw: 1to2 - FBALL
104.7184 	DATA 	Keypress: c
105.4676 	DATA 	PLAYER HAS BALL
106.1284 	DATA 	Keypress: c
106.1285 	DATA 	PLAYER THROWS TO 3 - RT 0.6608
106.1285 	DATA 	round 1 - trial 39 - throw: 2to3 - FBALL
108.6243 	DATA 	Keypress: c
108.7640 	DATA 	round 1 - trial 40 - throw: 3to1 - FBALL
110.6017 	DATA 	Keypress: b
110.6205 	DATA 	round 1 - trial 41 - throw: 1to2 - FBALL
110.8651 	DATA 	Keypress: b
111.3871 	DATA 	PLAYER HAS BALL
111.9530 	DATA 	Keypress: c
111.9530 	DATA 	PLAYER THROWS TO 3 - RT 0.5659
111.9531 	DATA 	round 1 - trial 42 - throw: 2to3 - FBALL
115.3565 	DATA 	Keypress: c
115.3572 	DATA 	Keypress: b
115.5560 	DATA 	round 1 - trial 43 - throw: 3to1 - FBALL
115.6249 	DATA 	Keypress: b
117.5231 	DATA 	Keypress: c
117.7225 	DATA 	round 1 - trial 44 - throw: 1to2 - FBALL
118.4870 	DATA 	PLAYER HAS BALL
119.0497 	DATA 	Keypress: b
119.0498 	DATA 	PLAYER THROWS TO 1 - RT 0.5628
119.0499 	DATA 	round 1 - trial 45 - throw: 2to1 - FBALL
119.3062 	DATA 	Keypress: b
121.1123 	DATA 	Keypress: c
121.3118 	DATA 	round 1 - trial 46 - throw: 1to3 - FBALL
